"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4HkMETY0zKUblZVAX22YUD","Alive","spotify:artist:2SIBY7Jwq1kYng12Zguo3C","ReoNa","spotify:album:7IBqowr22LfhlV1GL6fQmF","Alive","spotify:artist:2SIBY7Jwq1kYng12Zguo3C","ReoNa","2022-11-05","https://i.scdn.co/image/ab67616d0000b273b5f8be962551938b59a5a24b","1","1","258532","https://p.scdn.co/mp3-preview/44a0f4f2822ea691d3890cef022755838110b2d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","JPU902203359","","2024-05-18T01:57:34Z"
"spotify:track:5CrShYXYibJD0kx4q56xhZ","反方向的鐘","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","spotify:album:0yS6jOCvKaY6KfJ1Cpc7FZ","杰倫","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","2000-11-06","https://i.scdn.co/image/ab67616d0000b273ada4a1b5e704df71e9eed0d2","1","10","256733","","false","1","TWK970000110","","2024-05-18T01:57:33Z"
"spotify:track:55d0jw269HE9pbOt5ntCo8","多遠都要在一起","spotify:artist:7aRC4L63dBn3CiLDuWaLSI","鄧紫棋","spotify:album:1tEl9cDFkTKGmaRpZLB7zW","新的心跳","spotify:artist:7aRC4L63dBn3CiLDuWaLSI","鄧紫棋","2015-11-06","https://i.scdn.co/image/ab67616d0000b273a40897c721bbc3afded61669","1","1","217720","https://p.scdn.co/mp3-preview/f3dedd647bd64e7f93df977bf20ed2af8434f85c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","HKI111500001","","2024-05-18T01:57:33Z"
"spotify:track:4KJx4IOvCU2isprmXio9Xk","彩虹","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","spotify:album:3CFQKBIkZKTRxU3EvZ1oHY","我很忙","spotify:artist:2elBjNSdBE2Y3f0j1mjrql","周杰倫","2008-03-10","https://i.scdn.co/image/ab67616d0000b2735bb3a0dcc85592b2085b5985","1","2","261786","","false","4","TWK970701302","","2024-05-18T01:57:33Z"
"spotify:track:50RbI7EN53lCpn96VqzizD","酩酊天使","spotify:artist:2MVfNjocvNrE03cQuxpsWK","張敬軒","spotify:album:3fem0d1l01dbTq5goqW7QJ","Urban Emotions","spotify:artist:2MVfNjocvNrE03cQuxpsWK","張敬軒","2008-01-01","https://i.scdn.co/image/ab67616d0000b27338dfed6525aad5557140fa4d","1","7","265586","https://p.scdn.co/mp3-preview/13303f796a302f92435e5fec963669b499907fe7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HKUM70801069","","2024-05-18T01:57:33Z"
"spotify:track:4KjPt8HrShkDOASRyMkTJ4","帶我去找夜生活","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","spotify:album:3xk8Iced6AQm2zMZcfHmrZ","帶我去找夜生活","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","2019-12-25","https://i.scdn.co/image/ab67616d0000b27301ac233a16db3c598b5946ed","1","1","299704","https://p.scdn.co/mp3-preview/a66dbbb3ef27363d831b2b3459b30a4ca2f05400?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","TWFF51900013","","2024-05-18T01:57:33Z"
"spotify:track:4MGsrpiSON8ZdUdbw4gPCq","正しくなれない - From THE FIRST TAKE","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:4MrgPA3bzt3GjFXxNLA3ld","正しくなれない (From THE FIRST TAKE)","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2021-03-17","https://i.scdn.co/image/ab67616d0000b2737a697cc60f2a069c4a36142d","1","1","235700","https://p.scdn.co/mp3-preview/4f8125fc0dffa7c25c35ec5b8a32c2e571686200?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","JPPO02100487","","2024-05-18T01:57:33Z"
"spotify:track:5OPqZ5dEqrdPGatJgnZ8xG","未來見","spotify:artist:7uzBKhYbCKBs53kDrO4Suc","RubberBand","spotify:album:0078FdxCeQpSS1CYYAY4Df","未來見","spotify:artist:7uzBKhYbCKBs53kDrO4Suc","RubberBand","2018-08-24","https://i.scdn.co/image/ab67616d0000b273345331d6603e1a85e49143f7","1","1","300000","https://p.scdn.co/mp3-preview/16fb684571b2d8a1d4e1999477e617f84135a2af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","HKG721800008","","2024-05-18T01:57:32Z"
"spotify:track:4ijPgRq7mi8WQNtH3W8ZlD","soul food","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","6","176413","https://p.scdn.co/mp3-preview/02f23b3b723591fd7d244d494ffa389855d04975?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","JPPO02204462","","2024-05-18T01:57:32Z"
"spotify:track:5I507ZS0IN8SUK8NZRUszh","Death Sentence","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","9","154946","https://p.scdn.co/mp3-preview/fea752f7b7236be1386c7bb5d58cb14dcfe820b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","JPPO02204465","","2024-05-18T01:57:32Z"
"spotify:track:57bgtoPSgt236HzfBOd8kj","Thunderstruck","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:4vu7F6h90Br1ZtYYaqfITy","The Razors Edge","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1990-09-24","https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508","1","1","292880","https://p.scdn.co/mp3-preview/788a028fa3a33141c817b1064e3159006edeaa8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","AUAP09000014","","2024-05-18T01:57:32Z"
"spotify:track:4lPNK6nBUsRqXyIMeRWZ11","JK BOMBER","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:68Le8TUyoltYlglVrURia1","朗らかな皮膚とて不服","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2020-08-03","https://i.scdn.co/image/ab67616d0000b273338c12acf4301fedeb96d1d1","1","4","235253","https://p.scdn.co/mp3-preview/586ceb8185e887aa42405ea6d8790e9496cfbffd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO02001852","","2024-05-18T01:57:32Z"
"spotify:track:5fwdrcQy6kzrVR0JzU2pn1","勘ぐれい","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:1bIjAdGmM4jpwtUhpzzj43","勘ぐれい","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2020-11-27","https://i.scdn.co/image/ab67616d0000b273bf8acf7fdb674825915b846b","1","1","249773","https://p.scdn.co/mp3-preview/437a8455d3caf91e38a04faa6e340fead24d8d4c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPPO02003593","","2024-05-18T01:57:31Z"
"spotify:track:5WQAussByRFjUWYQDowtHE","スカー","spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","Tatsuya Kitani","spotify:album:4qHbR7z8zMoUFOukvg7KXd","スカー","spotify:artist:7mvhRvEAHiCTQHUnH7fgnv","Tatsuya Kitani","2022-10-18","https://i.scdn.co/image/ab67616d0000b273c086023113fc322ffd962978","1","1","259191","https://p.scdn.co/mp3-preview/73ce6ed962e50e1379d3123ff9c4321f495fe7d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","JPU902203471","","2024-05-18T01:57:31Z"
"spotify:track:54SWXjFN2XYo3G5YiNSCqd","小さな海","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","spotify:album:5ZGzGGNAB6U7QlKpdaMu0d","結束バンド","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","2022-12-25","https://i.scdn.co/image/ab67616d0000b27309ca036917527fa198ead7b1","1","9","223866","https://p.scdn.co/mp3-preview/5d19d6b4e9456dc3dd3bc267fb58363d3c2d9770?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","JPE302201063","","2024-05-18T01:57:31Z"
"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","クリスマスソング","spotify:artist:6rs1KAoQnFalSqSU4LTh8g","back number","spotify:album:6TrqbAJxtGl4HWK5SUbFLT","シャンデリア","spotify:artist:6rs1KAoQnFalSqSU4LTh8g","back number","2015-12-09","https://i.scdn.co/image/ab67616d0000b27359a14a1d53eb5610f84c8382","1","7","340080","https://p.scdn.co/mp3-preview/0caeb82d1dafc23736d4b0f1dc2d403a27f5a2cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","JPPO01509647","","2024-05-18T01:57:31Z"
"spotify:track:5FcFqS22vBPbAA3ZwU4bKk","Make Me Feel Better","spotify:artist:7MSns7VCEysJJhcp67gvtZ","MindaRyn","spotify:album:78xcCfTKnMuCjukZaOayf0","My Journey","spotify:artist:7MSns7VCEysJJhcp67gvtZ","MindaRyn","2022-12-21","https://i.scdn.co/image/ab67616d0000b273d1273c1f209a4afd47fe3d20","1","3","269900","https://p.scdn.co/mp3-preview/1ca4eac1608ab3d92f5a4f90b81cb68121464cb0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPI102201951","","2024-05-18T01:57:31Z"
"spotify:track:5x7Ffxc1Obg13x5IzM1XXV","What Happens After You?","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","spotify:album:1ZuTYUdoALghOAKTISys6n","SZNZ: Autumn","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","2022-09-22","https://i.scdn.co/image/ab67616d0000b2737d77be6ba393b62552bb19aa","1","3","199592","https://p.scdn.co/mp3-preview/659b725c25373ca948adbb0bc38b07df6adc8c5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USAT22214224","","2024-05-18T01:57:30Z"
"spotify:track:5vNnexc3O7bY2Ool0HV78y","忘記歌詞","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:1jZT0aCKPT81niGnQnCE3W","陳奕迅 廣東精選 (HQCDII)","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2013-05-21","https://i.scdn.co/image/ab67616d0000b27387c6edb6337f1059c9ffccb5","1","10","216733","https://p.scdn.co/mp3-preview/1efebf8c37507eeead353c9070790102dbea42ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","hkd250319009","","2024-05-18T01:57:30Z"
"spotify:track:5jIEzrnqsM8B9XISw25OE2","是時候","spotify:artist:7uzBKhYbCKBs53kDrO4Suc","RubberBand","spotify:album:4ZbPMfUCNNGBM4RaZaA0Ue","Frank","spotify:artist:7uzBKhYbCKBs53kDrO4Suc","RubberBand","2014-05-22","https://i.scdn.co/image/ab67616d0000b273a83416b1de734a43871d4598","1","3","350705","https://p.scdn.co/mp3-preview/f981b7260dee296e590dff5b15a3e3dc3eaf10a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","HKH611300329","","2024-05-18T01:57:30Z"
"spotify:track:5SjhgsZnYxlW196A4mhyY9","Taste of Death","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","1","177000","https://p.scdn.co/mp3-preview/90c304233754cd3ffa6dbd5f819a608a42d4cc9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPPO02204459","","2024-05-18T01:57:30Z"
"spotify:track:5WUOxfyKzbM02kZBxtnlV3","Suckerz","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","spotify:album:7qUsOIpgNQRyOgtXOocT9i","The Red, White and Black","spotify:artist:4IUqCINWiy7WQ6LrkhBmdt","DEMONDICE","2017-12-30","https://i.scdn.co/image/ab67616d0000b273f730ab2ccb446e543a04f63c","1","3","214595","https://p.scdn.co/mp3-preview/f3df93c50d2e3217ab9aaee87ea7f6172ea82965?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","QZDA81931740","","2024-05-18T01:57:30Z"
"spotify:track:6KuHjfXHkfnIjdmcIvt9r0","On Top Of The World","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:1rzDtYMpZDhRgKNigB467r","Night Visions (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273a8f95e7f840c11edfa6cc3bd","1","5","189840","https://p.scdn.co/mp3-preview/63c233fd86794fed3c0b3a3ba5e1e4916e1a23bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USUM71201073","","2024-05-18T01:57:29Z"
"spotify:track:6B8gUB7PhCUDbCO0OiesrB","ノーチラス","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","Yorushika","spotify:album:2jgZDVp8aoPDTAqxswhz9g","エルマ","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","Yorushika","2019-08-28","https://i.scdn.co/image/ab67616d0000b2730fc9f40ffa270f17b66bcdac","1","14","240813","https://p.scdn.co/mp3-preview/0a47122d7f6e5c284c07748cc8d0cbcd2cac926c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","JPPO01902983","","2024-05-18T01:57:29Z"
"spotify:track:5ubvP9oKmxLUVq506fgLhk","Stayin Alive","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","spotify:album:4vAhQeeWkSjVn0p5GAaLBx","How Can You Mend A Broken Heart","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","2020-12-11","https://i.scdn.co/image/ab67616d0000b273bdcea025a483b9642f17a9f8","1","1","285373","https://p.scdn.co/mp3-preview/80f18af7b4bdd7bd2e95d55bb85dcec92dfdfff0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USRH10721057","","2024-05-18T01:57:29Z"
"spotify:track:5nhfgx5JAqisSesRXfsnjX","マリンブルーの庭園","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:68Le8TUyoltYlglVrURia1","朗らかな皮膚とて不服","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2020-08-03","https://i.scdn.co/image/ab67616d0000b273338c12acf4301fedeb96d1d1","1","5","214266","https://p.scdn.co/mp3-preview/f7e4a465ff6a3f809bf817d2a0e7548e903bc9ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO02001853","","2024-05-18T01:57:29Z"
"spotify:track:5nVrrh7PIybgCb7SoM5IZB","醜人多作怪 (《新斗羅大陸》手遊半週年主題曲)","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","spotify:album:6Vss0GQqlLtD4k3lSXnYI5","運氣來得若有似無","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","2020-12-31","https://i.scdn.co/image/ab67616d0000b273dea5f1d53c6450cde827daef","1","1","257471","https://p.scdn.co/mp3-preview/d34d7e448d9e259df749aa4941787dcb399b0c07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","TWK232012901","","2024-05-18T01:57:29Z"
"spotify:track:6jZp2rNTYVlKwt20aMIcot","Save Yourself","spotify:artist:7k73EtZwoPs516ZxE72KsO","ONE OK ROCK","spotify:album:1xs19Gxdqwyb3jfNQlEOUo","Save Yourself","spotify:artist:7k73EtZwoPs516ZxE72KsO","ONE OK ROCK","2022-06-24","https://i.scdn.co/image/ab67616d0000b27389d4982c66a38e88b2b3b272","1","1","197995","https://p.scdn.co/mp3-preview/04626b858dae0fdf622973abe493d2f0786914a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USAT22203096","","2024-05-18T01:57:28Z"
"spotify:track:6bo13cPb5M0B6LhQEl0A3E","Times Like These","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:2xO5zlCGNyap7Jx1ED3HgG","AfterLife","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","2022-08-19","https://i.scdn.co/image/ab67616d0000b2732876e0647769b340d08d9b99","1","3","209976","https://p.scdn.co/mp3-preview/849e279f11aebc6be84714e0a2e60d55a6a83ac2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USDPK2200061","","2024-05-18T01:57:28Z"
"spotify:track:6CUyzCmRrhCVhT5g1TZZqW","鹿","spotify:artist:6xErgeZYatiaQ36SB5bvi8","告五人","spotify:album:3JvfEtDeNOl3J3dwp5beGp","查無此人","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","群星","2019-04-27","https://i.scdn.co/image/ab67616d0000b273254b1b0ebb8e003d5e74c60d","1","6","242013","https://p.scdn.co/mp3-preview/a550d37dcccd487c603303abff638a2e13cddb5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","TWK231955542","","2024-05-18T01:57:28Z"
"spotify:track:68TwxeHi1pyFDRIKHxSArM","猫リセット","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:5UYCMMhY28GdZa56yEQGV9","猫リセット","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2021-12-02","https://i.scdn.co/image/ab67616d0000b273635d8c539b7997cd5e6e72bc","1","1","247100","https://p.scdn.co/mp3-preview/49ad7e5720f9e865f86ff16d5c5254b1462edcf3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","JPPO02104528","","2024-05-18T01:57:28Z"
"spotify:track:6Ng999MKVY9ikd8FtGaNnz","Polaroid","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6ecx4OFG0nlUMqAi9OXQER","Smoke + Mirrors (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2015-10-16","https://i.scdn.co/image/ab67616d0000b2731551c93dfa33ea4f30ef4eea","1","6","230013","https://p.scdn.co/mp3-preview/2688544ec08b2fd0d94af2514722fb436b557af9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USUM71417932","","2024-05-18T01:57:28Z"
"spotify:track:72q1f85sG2GZRo3i9GdkOg","Z.E.R.O.","spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2","BLUE ENCOUNT","spotify:album:1Oz6fVlYIPMO4VKT8UmPPx","Z.E.R.O.","spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2","BLUE ENCOUNT","2022-09-30","https://i.scdn.co/image/ab67616d0000b273d198b41a37be85a8bb5d217a","1","1","245013","https://p.scdn.co/mp3-preview/7d986b81be9fb5f2373165fa477a516a94cc3206?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPU902203243","","2024-05-18T01:57:27Z"
"spotify:track:6bI6To4KlW4oqQiUwoBN0Z","Dance Past Midnight","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:4sf4DrAOkheqktxTyKm7tO","Mori Calliope, AmaLee","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","8","228213","https://p.scdn.co/mp3-preview/88494540a000dcbb14a18eeaa573b6bdf6d8a189?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO02204464","","2024-05-18T01:57:27Z"
"spotify:track:6P0RocRd21jJxs3E9vQoNH","ひみつ基地","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","spotify:album:5ZGzGGNAB6U7QlKpdaMu0d","結束バンド","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","2022-12-25","https://i.scdn.co/image/ab67616d0000b27309ca036917527fa198ead7b1","1","4","232266","https://p.scdn.co/mp3-preview/06fe47abb8ca62ac93c1f880fbbb8f59112c2bcc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPE302201061","","2024-05-18T01:57:27Z"
"spotify:track:6miFqi5QmTsfXPyXjNnzxA","心的距離(國)","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","spotify:album:5dVoncJu7uOW9zlMSt7oQK","上五樓的快活","spotify:artist:2QcZxAgcs2I1q7CtCkl6MI","陳奕迅","2009-01-01","https://i.scdn.co/image/ab67616d0000b27345a3ea87ff99c5b12533dbc3","1","8","321773","https://p.scdn.co/mp3-preview/a641df533bae011187a99160938f19396a2f4d8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","HKUM70900534","","2024-05-18T01:57:27Z"
"spotify:track:6O4twzzHHIM6mmTqPpJNYE","Soranji","spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","Mrs. GREEN APPLE","spotify:album:62yXiiuhWiIwgurRnXC16V","Soranji","spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","Mrs. GREEN APPLE","2022-10-18","https://i.scdn.co/image/ab67616d0000b273096bd9cb2f36c6e918ecc122","1","1","341443","https://p.scdn.co/mp3-preview/b431a1738ed5f495f15ea1e6b4c54faf59f58df3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","JPPO02203986","","2024-05-18T01:57:27Z"
"spotify:track:6BtmXhTJMM9sBTHeYYASGz","It's Time","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6htgf3qv7vGcsdxLCDxKp8","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a","1","3","237986","https://p.scdn.co/mp3-preview/390931351d05dfaf8a423f0981d1dc754f02a353?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUM71200987","","2024-05-18T01:57:27Z"
"spotify:track:7AHrtXdCf0tiTUrlUKurKx","You To You","spotify:artist:0MK8l3nURwwQIjafvXoJJt, spotify:artist:3WwL2Gya2VH0zHzOdakOX2","ASIAN KUNG-FU GENERATION, ROTH BART BARON","spotify:album:0vptjQ8HaGWrQjCOIXTM2G","プラネットフォークス","spotify:artist:0MK8l3nURwwQIjafvXoJJt","ASIAN KUNG-FU GENERATION","2022-03-30","https://i.scdn.co/image/ab67616d0000b2739dff01d7f23af6cb8fc11efd","1","1","241200","https://p.scdn.co/mp3-preview/11490f3d9a9f4ccf370a09a8cd31b3b99c45fe65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","JPU902200339","","2024-05-18T01:57:26Z"
"spotify:track:08qSsioSfdnNCY2P9epPhP","過眠","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","spotify:album:1bX4A3DjrKEkhCc2tT0kuw","過眠","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2021-01-23","https://i.scdn.co/image/ab67616d0000b273d17f0365f652a219af8cc905","1","1","253026","https://p.scdn.co/mp3-preview/e24b03d29071a53f13f7b1915f3bd1262d256984?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPPO02100045","","2024-05-18T01:57:26Z"
"spotify:track:79BzfdpSjPmRwXcgEaAdw0","騷靈情歌","spotify:artist:2MVfNjocvNrE03cQuxpsWK","張敬軒","spotify:album:2KL1WU7wfjWJQo27Md54DL","張敬軒 是時候...","spotify:artist:2MVfNjocvNrE03cQuxpsWK","張敬軒","2013-01-01","https://i.scdn.co/image/ab67616d0000b2733baa04eea8b7732af5b6e347","3","3","249026","https://p.scdn.co/mp3-preview/a3bb18f8b1421a965175408a78cecc8cd5dfd600?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HKUM70600274","","2024-05-18T01:57:26Z"
"spotify:track:7MXVkk9YMctZqd1Srtv4MB","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-11-25","https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452","1","1","230453","https://p.scdn.co/mp3-preview/57c1238d183c40da3157c2892346f58445b1377c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USUG11600976","","2024-05-18T01:57:26Z"
"spotify:track:6vBzVohriVvGnK3aZJniNk","Close Friend","spotify:artist:35C0EdhwEfPvQhZKU8Ax2X","Phoebus Ng 吳啟洋","spotify:album:7E7t8IytEAxjhcNXV0UafO","Close Friend","spotify:artist:35C0EdhwEfPvQhZKU8Ax2X","Phoebus Ng 吳啟洋","2022-09-06","https://i.scdn.co/image/ab67616d0000b27360df141c749efca0e23811df","1","1","231327","https://p.scdn.co/mp3-preview/c715873e9aebbe215d19c8f26300ca9b4800014f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","HKUM72200413","","2024-05-18T01:57:26Z"
"spotify:track:7gspVQa13prQbNABCRacwE","Rendezvous","spotify:artist:1k5LyiTCRzPjORzcgHqJxF","Kanaria","spotify:album:089xXTATtiHlkm0VCM0w8q","Rendezvous","spotify:artist:1k5LyiTCRzPjORzcgHqJxF","Kanaria","2022-11-16","https://i.scdn.co/image/ab67616d0000b273f1dc96855f579d3e6d85c5d4","1","1","132295","https://p.scdn.co/mp3-preview/a30565254797174de94fbe85f864291628fd25fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","TCJPT2258673","","2024-05-18T01:57:25Z"
"spotify:track:78wMThFTNKThsWq19o0F1H","Natural Born Killer","spotify:artist:2pqd3HsfsvcBGtHvPOg6eg","Highly Suspect","spotify:album:379z7WiokF2pa4kKUgVjRF","Natural Born Killer/Pink Lullabye","spotify:artist:2pqd3HsfsvcBGtHvPOg6eg","Highly Suspect","2022-06-22","https://i.scdn.co/image/ab67616d0000b27360579341f9f77c7eac9e8703","1","1","196135","https://p.scdn.co/mp3-preview/b484d29c4c210872948c1b632c2367ea17af69c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QMCE32200218","","2024-05-18T01:57:25Z"
"spotify:track:0BvEY8hpCrxAKJBVAOLi7c","破相","spotify:artist:3PV11RNUoGfX9tMN2wVljB","李克勤","spotify:album:3Dc8vyw8nSjhOyZkNzExqc","Joey Yung X Hacken Lee Concert 2015 (Live)","spotify:artist:2zzKlxMsKTPMsZacZCPRNA, spotify:artist:3PV11RNUoGfX9tMN2wVljB","容祖兒, 李克勤","2015-12-24","https://i.scdn.co/image/ab67616d0000b273cda145c92346215920db5da9","1","12","232896","https://p.scdn.co/mp3-preview/d189dd4f0f683bb7e645738f5c57f92d16937e87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","HKD251512612","","2024-05-18T01:57:25Z"
